职位,公司,薪资,城市,经验,学历,公司性质,公司规模,公司领域,职位详情页,公司详情页
直招c牌司机送果蔬小家电,聘聘车拼拼货（广州）供应链有限公司,8千-1.2万,广州·黄埔区,1年,初中及以下,民营,少于50人,交通/运输/物流,https://jobs.51job.com/guangzhou/147918067.html?s=sou_sou_soulb&t=0_0&req=d0fc045018feb35d5b69bfc8f5a83825,https://jobs.51job.com/all/coAmNTMwJoVWgPbwxvVjs.html
8500直招C证司机,摩顶新能源发展（云南）集团有限公司,8.5千-1.3万,昆明·西山区,无需经验,,民营,50-150人,汽车,https://jobs.51job.com/kunming/145834430.html?s=sou_sou_soulb&t=0_0&req=825e4340d40474a3e9bcedfe914b50e9,https://jobs.51job.com/all/coBWUBYVI3U2oHYAFhBmc.html
C照平台直营专车司机,成都佳御和商务服务有限公司,8千-1.2万,成都·金牛区,3-4年,,民营,,新能源,https://jobs.51job.com/chengdu/146844357.html?s=sou_sou_soulb&t=0_0&req=c0094a82de985cac6b5632fb79ce35ef,https://jobs.51job.com/all/coUzIAZgBjBDxSMA1vB2Y.html
Linux 应用开发工程师（C/C++ 方向）,皇虎测试科技（深圳）有限公司,1.2-2.4万,深圳·南山区,5-7年,本科,外资（非欧美）,50-150人,计算机软件,https://jobs.51job.com/shenzhen/146675475.html?s=sou_sou_soulb&t=0_0&req=130cb6e49ebbca6d92dce07ef28e52f1,https://jobs.51job.com/all/coBmZWOlAzDjQAYFQ_XT0.html
C/C++开发工程师,武汉虹信技术服务有限责任公司,1.5-2.5万·14薪,武汉·江夏区,3-4年,本科,国企,1000-5000人,计算机软件,https://jobs.51job.com/wuhan/148411355.html?s=sou_sou_soulb&t=0_0&req=c4285b88d4b520f38860fa9965644e68,https://jobs.51job.com/all/coBWAHYQRiBzoBbVY1Uz8.html
高级C/C++开发工程师-5118,瞬联软件科技（北京）有限公司 CIeNET Technologies,1.8-2.3万,南京·雨花台区,5-7年,本科,外资（欧美）,1000-5000人,,https://jobs.51job.com/nanjing/147701122.html?s=sou_sou_soulb&t=0_0&req=11cdb7e5c3f20c69866db97f468af0ef,https://jobs.51job.com/all/coA2RdOFIwDjEEYwBl.html
C本货运司机(新能源)月入16000+,上海辰典国际物流有限公司,1-1.5万,上海·浦东新区,1年,初中及以下,民营,50-150人,交通/运输/物流,https://jobs.51job.com/shanghai/147466318.html?s=sou_sou_soulb&t=0_0&req=af385109d9c8777c3eb50a44d970ad57,https://jobs.51job.com/all/coAmMHZV4_BT4ObVY2AWw.html
高级销售主任——C-Touch,励展博览集团,8千-1万,上海,2年,本科,外资（欧美）,500-1000人,公关/市场推广/会展,https://jobs.51job.com/shanghai/148412479.html?s=sou_sou_soulb&t=0_0&req=5b23e70c7974ceff3b0e4f2d0f6be829,https://jobs.51job.com/all/coVDACYVE6UWdTNFQ3AWM.html
C/C++高级软件工程师,苏州博瑞凯德信息技术有限公司,2-4万,苏州·苏州工业园区,3-4年,本科,民营,少于50人,互联网/电子商务,https://jobs.51job.com/suzhou/144717871.html?s=sou_sou_soulb&t=0_0&req=01be18a0c7d496ed1e64e69af9a8a4cd,https://jobs.51job.com/all/coAmdTNQVgU2QEYFM3Uz8.html
QT C/C++ 开发工程师,青岛峻海物联科技有限公司,1.5-2.5万,青岛·市南区,3-4年,本科,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/qingdao/145647000.html?s=sou_sou_soulb&t=0_0&req=40627dd8d40200e963478947b14c61cc,https://jobs.51job.com/all/coBWZUN1Y9BT0EZA1rAWM.html
Senior C&B Consultant -- CN and AP,西门子能源有限公司,1.5-2万,北京·朝阳区,5-7年,本科,外资（欧美）,1000-5000人,电气/电力/水利,https://jobs.51job.com/beijing/148408618.html?s=sou_sou_soulb&t=0_0&req=fee65528e4fc3ab3522be55e39c50626,https://jobs.51job.com/all/coBmZcOVMwBjwHZ1cxAW0.html
百荣招C证电车司机,河南次晨达物流有限公司,4.2-6千,郑州·管城回族区,无需经验,,民营,,交通/运输/物流,https://jobs.51job.com/zhengzhou/148363855.html?s=sou_sou_soulb&t=0_0&req=cbbd1d27480db9069c1966fb8598dbd4,https://jobs.51job.com/all/coVTUFaVI3UW4AZ1c0VTg.html
Junior C/C++ Develop Engineer-5524,瞬联软件科技（北京）有限公司 CIeNET Technologies,8千-1.5万,南京·雨花台区,1年,本科,外资（欧美）,1000-5000人,,https://jobs.51job.com/nanjing/147701751.html?s=sou_sou_soulb&t=0_0&req=e62aa73f0f80f4b1d80d32890f0a84b5,https://jobs.51job.com/all/coA2RdOFIwDjEEYwBl.html
C/C++软件工程师,佛山市青松科技股份有限公司,1-2万,佛山,无需经验,本科,民营,500-1000人,电子技术/半导体/集成电路,https://jobs.51job.com/foshan/96682652.html?s=sou_sou_soulb&t=0_0&req=09a9935843e57736a180c2251ef27738,https://jobs.51job.com/all/coBGBRMwRnBjAGZlE0Vjo.html
C-嵌入式软件工程师,深圳市沃特沃德股份有限公司,8千-1.5万,深圳·南山区,2年,大专,民营,1000-5000人,多元化业务集团公司,https://jobs.51job.com/shenzhen/148385869.html?s=sou_sou_soulb&t=0_0&req=e416ad7a5660cf5e19f4e838ab422b43,https://jobs.51job.com/all/coB2IFaFQyDjkPbgJpVDM.html
Linux 应用开发工程师（C/C++ 方向）,皇虎测试科技（深圳）有限公司,1.2-2.4万,深圳·南山区,5-7年,本科,外资（非欧美）,50-150人,计算机软件,https://jobs.51job.com/shenzhen/146675475.html?s=sou_sou_soulb&t=0_0&req=daa3dbbcd0f294ad093be69a9712263e,https://jobs.51job.com/all/coBmZWOlAzDjQAYFQ_XT0.html
经开区招C证司机,河南次晨达物流有限公司,4.2-6千,郑州·经开区,无需经验,,民营,,交通/运输/物流,https://jobs.51job.com/zhengzhou/148314688.html?s=sou_sou_soulb&t=0_0&req=4697b3885987f9501f731f8be1d69f33,https://jobs.51job.com/all/coVTUFaVI3UW4AZ1c0VTg.html
C&B Specialist,法中轨道交通运输设备（上海）有限公司,1.2-1.5万·13薪,上海·宝山区,3-4年,本科,外资（欧美）,150-500人,,https://jobs.51job.com/shanghai/147884491.html?s=sou_sou_soulb&t=0_0&req=13c5231c1f5b8093692ad024b8827db1,https://jobs.51job.com/all/coB2ZcOgRjBDoAbFA1UD0.html
薪酬福利主管（C&B）,南京金斯瑞生物科技有限公司,1.5-2.5万,南京·江宁区,3-4年,本科,外资（非欧美）,1000-5000人,,https://jobs.51job.com/nanjing/143278836.html?s=sou_sou_soulb&t=0_0&req=671132b8d3cd8eaa697e2a6660491d70,https://jobs.51job.com/all/coUTYGYwJpDjVWMwRnXDw.html
c/c++开发工程师,广州市富元电子有限公司,8千-1万,广州·天河区,1年,本科,民营,少于50人,汽车,https://jobs.51job.com/guangzhou/148334891.html?s=sou_sou_soulb&t=0_0&req=2c4e298be82f1eaafaa3ee106b70d0ef,https://jobs.51job.com/all/coAGUHawJjAD8Ob1YwXDo.html
C/C++开发工程师,武汉中蓬科技有限公司,1.2-2.4万,武汉·东湖新技术产业开发区,1年,本科,民营,少于50人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/wuhan/144085225.html?s=sou_sou_soulb&t=0_0&req=cbe214186d2f7bfca25a42dee68d7fd1,https://jobs.51job.com/all/coBGQFaV47ADYHZlQxBWI.html
CCD机器视觉检测调试员,陕西波特兰电子科技有限责任公司,5-8千,西安·浐灞生态区,2年,大专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/xian/142752011.html?s=sou_sou_soulb&t=0_0&req=cfb2a756a04f1dc89c85edcb7ba2f8b1,https://jobs.51job.com/all/coAGQFaVQ_BDMEZg1qAG0.html
运营经理（C端用户运营）,广东星鼎通信科技有限公司,7千-1万,广州·天河区,2年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/guangzhou/148324752.html?s=sou_sou_soulb&t=0_0&req=ecc34b6ad2e6a97a23392a027979ec8a,https://jobs.51job.com/all/coUTEHYFA2AT9TPlc2AGQ.html
C/C++开发工程师,上海竣智信息技术有限公司,6千-1.2万,成都·金牛区,2年,本科,民营,少于50人,互联网/电子商务,https://jobs.51job.com/chengdu/141437380.html?s=sou_sou_soulb&t=0_0&req=f619587cb6f0a1cab695b9dccf796c8f,https://jobs.51job.com/all/coVDAFYV46VWlSPwJgBms.html
C/C++开发工程师,武汉中蓬科技有限公司,1.2-2.4万,武汉·东湖新技术产业开发区,1年,本科,民营,少于50人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/wuhan/144085225.html?s=sou_sou_soulb&t=0_0&req=a044e2a49cf09d5b74e81a4fedc7df49,https://jobs.51job.com/all/coBGQFaV47ADYHZlQxBWI.html
百荣招C证电车司机,河南次晨达物流有限公司,4.2-6千,郑州·管城回族区,无需经验,,民营,,交通/运输/物流,https://jobs.51job.com/zhengzhou/148363855.html?s=sou_sou_soulb&t=0_0&req=10a7c44dbbf0753775e48e248ac45cca,https://jobs.51job.com/all/coVTUFaVI3UW4AZ1c0VTg.html
高级销售主任——C-Touch,励展博览集团,8千-1万,上海,2年,本科,外资（欧美）,500-1000人,公关/市场推广/会展,https://jobs.51job.com/shanghai/148412479.html?s=sou_sou_soulb&t=0_0&req=f00d5a675ec57fba56c3b182d1726c25,https://jobs.51job.com/all/coVDACYVE6UWdTNFQ3AWM.html
薪酬福利主管（C&B）,南京金斯瑞生物科技有限公司,1.5-2.5万,南京·江宁区,3-4年,本科,外资（非欧美）,1000-5000人,,https://jobs.51job.com/nanjing/143278836.html?s=sou_sou_soulb&t=0_0&req=fc0ef3ff2777933d55a8f2df5af8e191,https://jobs.51job.com/all/coUTYGYwJpDjVWMwRnXDw.html
高薪招聘C照司机，急需5名,苏州远途货运代理有限公司,1.2-1.8万·18薪,苏州,无需经验,,外资（欧美）,,计算机软件,https://jobs.51job.com/suzhou/147842308.html?s=sou_sou_soulb&t=0_0&req=b3f5235a54c6d6199085ce2c7aa2862e,https://jobs.51job.com/all/coUTBcPwdjBzpUNAxpUzU.html
C阿里巴巴花呗催收客服五险一金+均薪8K+,律正投资管理（上海）有限公司武汉分公司,8千-1.6万,武汉·东西湖区,1年,大专,民营,,计算机软件,https://jobs.51job.com/wuhan/146834898.html?s=sou_sou_soulb&t=0_0&req=b84106855bce646fb3e10aa26338389e,https://jobs.51job.com/all/coCWhUMVI2DzdSM1c1AG0.html
C本驾照司机 五险一金,石家庄德翔供应链管理有限公司,8千-1.2万,石家庄,1年,,民营,50-150人,交通/运输/物流,https://jobs.51job.com/shijiazhuang/148373870.html?s=sou_sou_soulb&t=0_0&req=1ae32fede4820a985fbe9c21a7da30ad,https://jobs.51job.com/all/coB2ZcPwNmAjgEYARjVzI.html
百荣招C证电车司机,河南次晨达物流有限公司,4.2-6千,郑州·管城回族区,无需经验,,民营,,交通/运输/物流,https://jobs.51job.com/zhengzhou/148363855.html?s=sou_sou_soulb&t=0_0&req=d008cf37961ea20ac5904719caac5f0a,https://jobs.51job.com/all/coVTUFaVI3UW4AZ1c0VTg.html
经开区招C证司机,河南次晨达物流有限公司,4.2-6千,郑州·经开区,无需经验,,民营,,交通/运输/物流,https://jobs.51job.com/zhengzhou/148314688.html?s=sou_sou_soulb&t=0_0&req=5613872f01fc8bc61b8f686a78b3a0d6,https://jobs.51job.com/all/coVTUFaVI3UW4AZ1c0VTg.html
货运司机+C证+多劳多得,弘道（苏州）物流有限公司,8千-1.2万,苏州·吴中区,无需经验,,民营,50-150人,汽车,https://jobs.51job.com/suzhou/145612645.html?s=sou_sou_soulb&t=0_0&req=96576da7cb8ad54857f25b695923d5b8,https://jobs.51job.com/all/coCGhQMQBrAD5WNARkVTU.html
高级C/C++开发工程师-5118,瞬联软件科技（北京）有限公司 CIeNET Technologies,1.8-2.3万,南京·雨花台区,5-7年,本科,外资（欧美）,1000-5000人,,https://jobs.51job.com/nanjing/147701122.html?s=sou_sou_soulb&t=0_0&req=935bd04c168ade8c49ffb649161300a0,https://jobs.51job.com/all/coA2RdOFIwDjEEYwBl.html
C急招办公室文员+双休+五险一金（无销售性质）,律正投资管理（上海）有限公司武汉分公司,4.5-5千·13薪,武汉·江夏区,1年,本科,民营,,计算机软件,https://jobs.51job.com/wuhan/148054319.html?s=sou_sou_soulb&t=0_0&req=56e7643638563f05c794fd276a41c646,https://jobs.51job.com/all/coCWhUMVI2DzdSM1c1AG0.html
c/c++开发工程师,广州市富元电子有限公司,8千-1万,广州·天河区,1年,本科,民营,少于50人,汽车,https://jobs.51job.com/guangzhou/148334891.html?s=sou_sou_soulb&t=0_0&req=12def6f3466226e201aa5ead958cf3fb,https://jobs.51job.com/all/coAGUHawJjAD8Ob1YwXDo.html
高级/薪酬福利专员 Sr./C&B Specialist,杜莎夫人展览（上海）有限公司,9千-1.3万,上海·普陀区,3-4年,本科,外资（欧美）,150-500人,,https://jobs.51job.com/shanghai/143151167.html?s=sou_sou_soulb&t=0_0&req=103cb238f34494a62425fb23597f0e09,https://jobs.51job.com/all/coUzQGZAJiBTIBbFQ_VTQ.html
直招c牌司机送果蔬小家电,聘聘车拼拼货（广州）供应链有限公司,8千-1.2万,广州·黄埔区,1年,初中及以下,民营,少于50人,交通/运输/物流,https://jobs.51job.com/guangzhou/147918067.html?s=sou_sou_soulb&t=0_0&req=0146ee0417fe69d0e02953ecdf87c9d2,https://jobs.51job.com/all/coAmNTMwJoVWgPbwxvVjs.html
C开发工程师,深圳市紫川软件有限公司,1-2万,西安,2年,本科,民营,500-1000人,,https://jobs.51job.com/xian/147077390.html?s=sou_sou_soulb&t=0_0&req=b458c42d351428052b8d7e2d71fd4616,https://jobs.51job.com/all/coBGNVNVMzUW8GYAVkBWk.html
运营经理（C端用户运营）,广东星鼎通信科技有限公司,7千-1万,广州·天河区,2年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/guangzhou/148324752.html?s=sou_sou_soulb&t=0_0&req=3ed624a21c7dd25b2453a1f1ebbcefb1,https://jobs.51job.com/all/coUTEHYFA2AT9TPlc2AGQ.html
招客运商务C证司机免费住宿,苏州微微行汽车服务有限公司,1-1.5万,上海·闵行区,1年,初中及以下,外资（欧美）,50-150人,计算机软件,https://jobs.51job.com/shanghai/140446612.html?s=sou_sou_soulb&t=0_0&req=bba0b7b0848f41cf55b4286581b00298,https://jobs.51job.com/all/coBGUBZ1EzDjdTMwZhAGA.html
薪酬福利主管（C&B）,南京金斯瑞生物科技有限公司,1.5-2.5万,南京·江宁区,3-4年,本科,外资（非欧美）,1000-5000人,,https://jobs.51job.com/nanjing/143278836.html?s=sou_sou_soulb&t=0_0&req=2670ea71d8bbece3993b3c508b8b32cc,https://jobs.51job.com/all/coUTYGYwJpDjVWMwRnXDw.html
面包车厢货车招司机C照就可,苏州运多多汽车服务有限公司,8千-1.2万,苏州·相城区,无需经验,,民营,少于50人,,https://jobs.51job.com/suzhou/143693176.html?s=sou_sou_soulb&t=0_0&req=726f1b9372e9ddc47e180683f58e28ef,https://jobs.51job.com/all/coUTBcOgNmBDJRNVYzUTU.html
C&B Specialist,法中轨道交通运输设备（上海）有限公司,1.2-1.5万·13薪,上海·宝山区,3-4年,本科,外资（欧美）,150-500人,,https://jobs.51job.com/shanghai/147884491.html?s=sou_sou_soulb&t=0_0&req=ff309f133602e7ef080ab7481b50ec0b,https://jobs.51job.com/all/coB2ZcOgRjBDoAbFA1UD0.html
货车司机c照,惠州市顺联汽车销售服务有限公司,1-1.5万,惠州·惠城区,无需经验,,合资,少于50人,汽车,https://jobs.51job.com/huizhou/133339349.html?s=sou_sou_soulb&t=0_0&req=55522cc7bceefda5a0047935e9ca3eb7,https://jobs.51job.com/all/coUTFVNAJoDzEHagVlUDM.html
C本驾照司机 五险一金,石家庄德翔供应链管理有限公司,8千-1.2万,石家庄,1年,,民营,50-150人,交通/运输/物流,https://jobs.51job.com/shijiazhuang/148373870.html?s=sou_sou_soulb&t=0_0&req=a2d984e809c750fe1c71a2a63666d27c,https://jobs.51job.com/all/coB2ZcPwNmAjgEYARjVzI.html
C/C++软件工程师,深圳市世椿智能装备股份有限公司,1.5-2.5万,深圳·宝安区,1年,本科,民营,500-1000人,仪器仪表/工业自动化,https://jobs.51job.com/dongguan/148349985.html?s=sou_sou_soulb&t=0_0&req=d72cc144a512e500ca4a77b9d74bfc33,https://jobs.51job.com/all/coBGZSNV44DzMDYQFiUj4.html
C/C++游戏开发助理,武汉展盛至腾科技有限公司,6千-1万,武汉·洪山区,无需经验,大专,民营,50-150人,网络游戏,https://jobs.51job.com/wuhan/143307559.html?s=sou_sou_soulb&t=0_0&req=a689ab1221d7e377b69dcf81709340ed,https://jobs.51job.com/all/coBWVTNVM4UWcCbwRnBmE.html
内衣厂急招C牌送货司机,东莞市亿茂供应链管理有限公司,1.1-1.5万,东莞·松山湖区,无需经验,,已上市,50-150人,,https://jobs.51job.com/dongguan/148122366.html?s=sou_sou_soulb&t=0_0&req=20e545b76a4d72721c07985c64e0534d,https://jobs.51job.com/all/coB2YCYVU_BTxVN1AwUTE.html
高级销售主任——C-Touch,励展博览集团,8千-1万,上海,2年,本科,外资（欧美）,500-1000人,公关/市场推广/会展,https://jobs.51job.com/shanghai/148412479.html?s=sou_sou_soulb&t=0_0&req=fb984df6852c93b65db8416dfc483940,https://jobs.51job.com/all/coVDACYVE6UWdTNFQ3AWM.html
c/c++开发工程师,广州市富元电子有限公司,8千-1万,广州·天河区,1年,本科,民营,少于50人,汽车,https://jobs.51job.com/guangzhou/148334891.html?s=sou_sou_soulb&t=0_0&req=eca40c5f78867b7e11e065de9e95e58f,https://jobs.51job.com/all/coAGUHawJjAD8Ob1YwXDo.html
经开区招C证司机,河南次晨达物流有限公司,4.2-6千,郑州·经开区,无需经验,,民营,,交通/运输/物流,https://jobs.51job.com/zhengzhou/148314688.html?s=sou_sou_soulb&t=0_0&req=eca40c5f78867b7e11e065de9e95e58f,https://jobs.51job.com/all/coVTUFaVI3UW4AZ1c0VTg.html
C本司机 上五险,石家庄德翔供应链管理有限公司,8千-1.2万,石家庄,1年,,民营,50-150人,交通/运输/物流,https://jobs.51job.com/shijiazhuang/148373543.html?s=sou_sou_soulb&t=0_0&req=2f31f1520d7cd6c4516df56934b21742,https://jobs.51job.com/all/coB2ZcPwNmAjgEYARjVzI.html
C急招办公室文员+双休+五险一金（无销售性质）,律正投资管理（上海）有限公司武汉分公司,4.5-5千·13薪,武汉·江夏区,1年,本科,民营,,计算机软件,https://jobs.51job.com/wuhan/148054319.html?s=sou_sou_soulb&t=0_0&req=621f904ecee7372b416f197d974bcdf4,https://jobs.51job.com/all/coCWhUMVI2DzdSM1c1AG0.html
C照面包车货运司机,重庆八匹马科技发展有限公司,5-8千,重庆·渝北区,1年,初中及以下,民营,50-150人,快速消费品(食品、饮料、化妆品),https://jobs.51job.com/chongqing/140457139.html?s=sou_sou_soulb&t=0_0&req=07e18a3ae4910febc91dfe69ae87d742,https://jobs.51job.com/all/coAWAHYQBiBD1VOVQ_BmI.html
C本司机 上五险,石家庄德翔供应链管理有限公司,8千-1.2万,石家庄,1年,,民营,50-150人,交通/运输/物流,https://jobs.51job.com/shijiazhuang/148373543.html?s=sou_sou_soulb&t=0_0&req=07e18a3ae4910febc91dfe69ae87d742,https://jobs.51job.com/all/coB2ZcPwNmAjgEYARjVzI.html
C/C++软件工程师,深圳市世椿智能装备股份有限公司,1.5-2.5万,深圳·宝安区,1年,本科,民营,500-1000人,仪器仪表/工业自动化,https://jobs.51job.com/dongguan/148349985.html?s=sou_sou_soulb&t=0_0&req=6df088b982e09dbfccb133bff6201aa0,https://jobs.51job.com/all/coBGZSNV44DzMDYQFiUj4.html
Linux 应用开发工程师（C/C++ 方向）,皇虎测试科技（深圳）有限公司,1.2-2.4万,深圳·南山区,5-7年,本科,外资（非欧美）,50-150人,计算机软件,https://jobs.51job.com/shenzhen/146675475.html?s=sou_sou_soulb&t=0_0&req=6df088b982e09dbfccb133bff6201aa0,https://jobs.51job.com/all/coBmZWOlAzDjQAYFQ_XT0.html
C/C++开发工程师,上海竣智信息技术有限公司,6千-1.2万,成都·金牛区,2年,本科,民营,少于50人,互联网/电子商务,https://jobs.51job.com/chengdu/141437380.html?s=sou_sou_soulb&t=0_0&req=f7e56e7120e7d985850a1663e644a78f,https://jobs.51job.com/all/coVDAFYV46VWlSPwJgBms.html
直招c牌司机送果蔬小家电,聘聘车拼拼货（广州）供应链有限公司,8千-1.2万,广州·黄埔区,1年,初中及以下,民营,少于50人,交通/运输/物流,https://jobs.51job.com/guangzhou/147918067.html?s=sou_sou_soulb&t=0_0&req=9c034d9bb38c13b483290aa07e8ff521,https://jobs.51job.com/all/coAmNTMwJoVWgPbwxvVjs.html
高薪招聘C照司机，急需5名,苏州远途货运代理有限公司,1.2-1.8万·18薪,苏州,无需经验,,外资（欧美）,,计算机软件,https://jobs.51job.com/suzhou/147842308.html?s=sou_sou_soulb&t=0_0&req=9c034d9bb38c13b483290aa07e8ff521,https://jobs.51job.com/all/coUTBcPwdjBzpUNAxpUzU.html
C/C++软件工程师 ( 视景仿真）,南京乐飞航空技术有限公司,7千-1万,南京·鼓楼区,1年,本科,民营,少于50人,航天/航空,https://jobs.51job.com/nanjing/121244405.html?s=sou_sou_soulb&t=0_0&req=c64475b18f1aca82c31d44aa2622ff69,https://jobs.51job.com/all/coVjJQMlc3BThVOABrUzE.html
C/C++开发工程师,武汉中蓬科技有限公司,1.2-2.4万,武汉·东湖新技术产业开发区,1年,本科,民营,少于50人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/wuhan/144085225.html?s=sou_sou_soulb&t=0_0&req=6d0802aa45572dd9d697b25c25d9fc34,https://jobs.51job.com/all/coBGQFaV47ADYHZlQxBWI.html
C汉阳急招贷后专员+季度晋升+月入10K+,律正投资管理（上海）有限公司武汉分公司,1-2万,武汉·汉阳区,1年,大专,民营,,计算机软件,https://jobs.51job.com/wuhan/144634369.html?s=sou_sou_soulb&t=0_0&req=524e08c75e5f0d66f29a085cdda447c6,https://jobs.51job.com/all/coCWhUMVI2DzdSM1c1AG0.html
月入过万货运司机c照,武汉长腾物流有限公司,1.5-2万,武汉·汉阳区,1年,,民营,少于50人,,https://jobs.51job.com/wuhan/139190155.html?s=sou_sou_soulb&t=0_0&req=6315bf6442a27352aeee5b01351d6d9e,https://jobs.51job.com/all/coUzJdOQNmVmtSNgxpXD4.html
C/C++软件工程师,深圳市世椿智能装备股份有限公司,1.5-2.5万,深圳·宝安区,1年,本科,民营,500-1000人,仪器仪表/工业自动化,https://jobs.51job.com/dongguan/148349985.html?s=sou_sou_soulb&t=0_0&req=06ae2fac29096e2f40368e970be8e039,https://jobs.51job.com/all/coBGZSNV44DzMDYQFiUj4.html
C/C++软件工程师 ( 视景仿真）,南京乐飞航空技术有限公司,7千-1万,南京·鼓楼区,1年,本科,民营,少于50人,航天/航空,https://jobs.51job.com/nanjing/121244405.html?s=sou_sou_soulb&t=0_0&req=ab95363666924e873a2cb7f6d71143ce,https://jobs.51job.com/all/coVjJQMlc3BThVOABrUzE.html
C/C++开发工程师,武汉中蓬科技有限公司,1.2-2.4万,武汉·东湖新技术产业开发区,1年,本科,民营,少于50人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/wuhan/144085225.html?s=sou_sou_soulb&t=0_0&req=f2581222e6b6d51190a7aa0ba936ab1c,https://jobs.51job.com/all/coBGQFaV47ADYHZlQxBWI.html
C照平台直营专车司机,成都佳御和商务服务有限公司,8千-1.2万,成都·金牛区,3-4年,,民营,,新能源,https://jobs.51job.com/chengdu/146844357.html?s=sou_sou_soulb&t=0_0&req=6f99a0c7a3c5f87d443da754a809f790,https://jobs.51job.com/all/coUzIAZgBjBDxSMA1vB2Y.html
C/C++软件工程师 ( 视景仿真）,南京乐飞航空技术有限公司,7千-1万,南京·鼓楼区,1年,本科,民营,少于50人,航天/航空,https://jobs.51job.com/nanjing/121244405.html?s=sou_sou_soulb&t=0_0&req=927e2598d6866a6d9e6ab6bd7a7862e3,https://jobs.51job.com/all/coVjJQMlc3BThVOABrUzE.html
运营经理（C端用户运营）,广东星鼎通信科技有限公司,7千-1万,广州·天河区,2年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/guangzhou/148324752.html?s=sou_sou_soulb&t=0_0&req=c936f6e9ea31ee21501cd3a621c85e3a,https://jobs.51job.com/all/coUTEHYFA2AT9TPlc2AGQ.html
Linux 应用开发工程师（C/C++ 方向）,皇虎测试科技（深圳）有限公司,1.2-2.4万,深圳·南山区,5-7年,本科,外资（非欧美）,50-150人,计算机软件,https://jobs.51job.com/shenzhen/146675475.html?s=sou_sou_soulb&t=0_0&req=51ae3c32cc90db12aba03935d64c5459,https://jobs.51job.com/all/coBmZWOlAzDjQAYFQ_XT0.html
c货运司机（新能源）短途城配,上海雷夏物流运输有限公司,1-1.5万,上海·青浦区,无需经验,,民营,少于50人,交通/运输/物流,https://jobs.51job.com/shanghai/148439719.html?s=sou_sou_soulb&t=0_0&req=513b14b6fe04895bdbb28de3f27c20e0,https://jobs.51job.com/all/coCWgAZ1U2VmAObANgBWA.html
C本司机 上五险,石家庄德翔供应链管理有限公司,8千-1.2万,石家庄,1年,,民营,50-150人,交通/运输/物流,https://jobs.51job.com/shijiazhuang/148373543.html?s=sou_sou_soulb&t=0_0&req=f8d343094407e3c0fb3a90f9c92107b9,https://jobs.51job.com/all/coB2ZcPwNmAjgEYARjVzI.html
CCD机器视觉检测调试员,陕西波特兰电子科技有限责任公司,5-8千,西安·浐灞生态区,2年,大专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/xian/142752011.html?s=sou_sou_soulb&t=0_0&req=5380d6688106a65de968d910fb800463,https://jobs.51job.com/all/coAGQFaVQ_BDMEZg1qAG0.html
C/C++游戏开发助理,武汉展盛至腾科技有限公司,6千-1万,武汉·洪山区,无需经验,大专,民营,50-150人,网络游戏,https://jobs.51job.com/wuhan/143307559.html?s=sou_sou_soulb&t=0_0&req=1df5802a82670c3031fe10afd9dd02e7,https://jobs.51job.com/all/coBWVTNVM4UWcCbwRnBmE.html
直招c牌司机送果蔬小家电,聘聘车拼拼货（广州）供应链有限公司,8千-1.2万,广州·黄埔区,1年,初中及以下,民营,少于50人,交通/运输/物流,https://jobs.51job.com/foshan/147918068.html?s=sou_sou_soulb&t=0_0&req=3f9d18613428018f4effc1632d5ee26a,https://jobs.51job.com/all/coAmNTMwJoVWgPbwxvVjs.html
C本司机 上五险,石家庄德翔供应链管理有限公司,8千-1.2万,石家庄,1年,,民营,50-150人,交通/运输/物流,https://jobs.51job.com/shijiazhuang/148373543.html?s=sou_sou_soulb&t=0_0&req=e5c2ef89c5632599bebeef8f07d6fefd,https://jobs.51job.com/all/coB2ZcPwNmAjgEYARjVzI.html
C/C++开发工程师,北京量子伟业信息技术股份有限公司,1.2-1.5万,南京·鼓楼区,3-4年,本科,民营,150-500人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/nanjing/144771416.html?s=sou_sou_soulb&t=0_0&req=25e779be045a7fd08409e063ec52da6b,https://jobs.51job.com/all/coA2NVMFQ0VWkOalY0.html
内衣厂急招C牌送货司机,东莞市亿茂供应链管理有限公司,1.1-1.5万,东莞·松山湖区,无需经验,,已上市,50-150人,,https://jobs.51job.com/dongguan/148122366.html?s=sou_sou_soulb&t=0_0&req=719dc1683d2759a6e94c580e1fc476ed,https://jobs.51job.com/all/coB2YCYVU_BTxVN1AwUTE.html
直招c牌司机送果蔬小家电,聘聘车拼拼货（广州）供应链有限公司,8千-1.2万,广州·黄埔区,1年,初中及以下,民营,少于50人,交通/运输/物流,https://jobs.51job.com/guangzhou/147918067.html?s=sou_sou_soulb&t=0_0&req=e1360d1397c766f10117fa49c498fa01,https://jobs.51job.com/all/coAmNTMwJoVWgPbwxvVjs.html
